"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"46284",383.75,39.99,-83.75,5.666666667,22,10.86,16,2551,470,4.333333333,2516,0.175,30.165,161.3333333,205.3333333,412,379.6,207,167.73,369,182,"AA","N","T","NEW YORK CITY AREA","N","WCMB","U","O","1","129.9899902","3","3",0,"NYCMAN917",4.666666667,5694,525.45,456.76,30.45,1063299,"0",0.785714285679499,"None",0.000333047863735845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.270487225250711,4
"46314",47.75,10,-30.75,0.666666667,15,7.67,16,427,470,4,367,0,10,28.66666667,30.66666667,58,48.64,32,26.21,50,27,"AA","N","C","NEW YORK CITY AREA","N","WCMB","M","G","1","129.9899902","4","4",0,"NYCNAS516",0.666666667,681,189.4,141.08,10.08,1063353,"0",0.934782608702741,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"Low",0.254605786942257,5
"46370",179.5,84.99,-179.5,1.666666667,11,149.57,16,4181,469,3.333333333,3749,0,74.99,46.66666667,64.33333333,239,798.5,108,267.79,238,100,"A","N","C","DALLAS AREA","N","WCMB","U","U","1","59.98999023","5","5",0,"DALFTW817",0.666666667,11179,1596.03,1407.98,100.57,1063468,"0",0.725388601125668,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.36094828960925,6
"46436",36.25,29.99,-5.25,0,0,2.63,12,259,361,0.333333333,259,0,29.99,13,15,38,57.27,19,23.55,56,22,"AA","N","C","CHICAGO AREA","N","WCMB","M","S","1","79.98999023","3","4",0,"CHIDAV319",0,630,394.39,334.41,30.4,1063603,"0",0.866666666666667,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.245310086980364,4
"46556",554.25,39.99,767.75,29.33333333,27,36.82,12,865,360,7.666666667,855,79.94,110.1775,209.6666667,279,298,146.4,184,85.5,193,115,"AA","N","T","ATLANTIC SOUTH AREA","N","WCMB","M","N","1","129.9899902","3","3",0,"ATLANE678",12,1464,414.71,336.74,33.67,1063855,"0",0.751493429032258,"Senior",0.192761206626317,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.375647853836211,4
"46566",760,94.99,84,5.333333333,18,34.46,12,2715,359,12.33333333,2715,0,105.65,116.3333333,165,732,1124.82,156,246.82,795,190,"A","N","C","DC/MARYLAND/VIRGINIA AREA","N","WC","U","N","1","29.98999023","3","5",0,"NCRGRB757",4,12373,1849.14,1760.15,160.01,1063878,"0",0.705050504848485,"None",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"High",0.251213751206511,4
"46707",1128,44.07,-1128,24.33333333,66,266.44,14,4312,71,35.66666667,4307,22.725,62.61,205,265,1504,1204.92,431,331.31,1435,405,"BA","N","C","ATLANTIC SOUTH AREA","N","WCMB","M","N","3","199.9899902","3","3",0,"ATLANE678",19.33333333,15664,1217.97,1133.99,87.23,1064161,"0",0.773584905660377,"Senior",0.0186580950269711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"High",0.239474964291239,4
"46993",437.25,59.99,265.75,4,10,67.58,10,1161,294,0.666666667,965,0,67.7725,52,67.33333333,349,421.5,102,120.63,429,117,"A","N","T","SOUTH FLORIDA AREA","N","WCMB","U","H","1","129.9899902","4","4",0,"MIAMIA305",3.333333333,3372,681.9,555.05,69.38,1064699,"0",0.772277227761004,"Senior",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.282453368491597,5
"47814",177.75,10,-63.75,3.333333333,5,47.16,9,539,283,1,517,1.425,10.0825,44.33333333,57,199,245.29,63,73.86,247,75,"AA","N","T","NEW ENGLAND AREA","R","WCMB","U","N","1","9.989997864","3","6",0,"BOSMAN603",2.666666667,1717,299.31,199.95,28.56,1066469,"0",0.777777777719298,"None",0.00476095018542648,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Low",0.277677569712027,4
"47915",345.5,44.99,-64.5,9,5,142.56,11,854,110,0,849,9.3925,57.13,81,110.3333333,367,318.4,90,84.9,361,101,"BA","N","C","SOUTH FLORIDA AREA","R","WCMB","M","Z","2","99.98999023","3","4",0,"MIADEL561",3.333333333,3184,490.92,430.94,43.09,1066674,"0",0.734138973031462,"Senior",0.0191324452049214,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.264756729184793,4
"48584",122.25,10,-109.25,2,7,200.98,9,453,271,4,443,2.625,13.14,26.66666667,29.66666667,159,168.5,40,55.38,141,38,"AA","N","C","NEW YORK CITY AREA","R","WCMB","M","S","1","29.98999023","3","3",0,"NYCMAN917",1.666666667,1348,166.1,122.44,15.31,1068097,"0",0.898876404505744,"Senior",0.0158037326911499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.291815776276525,4
"49353",27.25,99.225,-12.25,0.666666667,2,5.12,11,184,16,0,180,0,82.975,2,2.666666667,31,56.22,9,20,40,14,"BA","N","T","CENTRAL/SOUTH TEXAS AREA","R","WCMB","S","M","2","29.98999023","5","5",0,"SANCRP512",0.666666667,506,728.43,648.45,72.05,1069834,"0",0.74999999990625,"Mid-Aged",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.298358782764909,6
"49716",1031.75,85.7175,126.25,22.66666667,15,329.36,10,2482,103,5.666666667,2482,10.5875,86.5525,276,383,990,685,410,275.78,895,361,"AA","N","C","LOS ANGELES AREA","R","WCMB","U","H","2","99.98999023","3","4",0,"LAXALA562",21.66666667,6165,818.71,738.73,82.08,1070667,"0",0.720626631853786,"None",0.0129319294988457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"High",0.28016581363008,4
"49729",494,47.65,-181,18.33333333,49,94.7,10,1625,316,1.333333333,1625,14.35,53.7325,129.3333333,182,554,552.89,197,180.56,519,181,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","S","1","149.9899902","3","3",0,"APCSIL301",16.33333333,4976,652.91,592.93,65.88,1070697,"0",0.71062271043956,"Senior",0.0219785269026359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.276714327605827,4
"49843",222.5,8.5,-72.5,9.333333333,0,24.51,14,1915,29,10.33333333,1788,0,8.5,68.66666667,84.66666667,247,308.75,115,149,346,156,"A","N","C","SOUTHWEST AREA","N","WC","U","H","5","29.98999023","5","5",0,"PHXPHX602",9.333333333,3705,552.25,427.86,35.66,1070929,"0",0.811023622054684,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.296312575982847,6
"50003",754.75,24.995,-754.75,28.33333333,20,216.8,14,4841,419,49.66666667,4787,133.875,154.36,241,344.3333333,1006,800.77,452,368.23,1057,462,"U","N","C","SOUTHWEST AREA","N","WCMB","U","N","1","149.9899902","3","3",0,"NEVLVS702",24,10410,2008.21,1941.46,149.34,1071267,"0",0.699903194646651,"Senior",0.0666638449166173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.413101662237059,4
"50021",502.5,59.99,27.5,30,40,75.3,8,2164,249,5.333333333,2020,0.2925,48.815,141.6666667,200.6666667,493,599.71,251,288.57,588,270,"A","N","C","HOUSTON AREA","N","WCMB","M","O","1","399.9899902","3","5",0,"HOUHOU281",18.33333333,4198,447.52,350.81,50.12,1071301,"0",0.705980066494023,"Senior",0.00065360207365034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Medium",0.340308894884942,4
"50146",444.5,94.99,-82.5,17.33333333,47,103.97,8,891,248,4.666666667,888,0.625,135.385,109,152,472,406.71,162,126.86,431,134,"AA","N","R","ATLANTIC SOUTH AREA","N","WCMB","U","N","1","199.9899902","4","4",0,"ATLATH706",5,2847,1027.21,941.83,134.55,1071566,"0",0.717105263157895,"Senior",0.000608444232435432,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"Medium",0.252359377824941,5
"51450",244,10,28,1.666666667,5,171.89,11,437,332,1,436,3.1875,13.435,35,50,235,257.2,43,43.6,255,43,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","M","N","1","129.9899902","3","5",0,"SFRDAN925",1,2572,184.28,144.29,14.43,1074233,"0",0.7,"Senior",0.0172970479704797,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Low",0.307040123289971,4
"51509",212,104.99,-87,2.333333333,7,153.22,10,673,237,5.333333333,663,0,95.2375,24.66666667,30.33333333,241,332.11,34,73.67,230,41,"AA","N","T","CHICAGO AREA","N","WCMB","U","U","2","149.9899902","3","3",0,"CHILAG630",0,2989,1044.26,939.28,104.36,1074344,"0",0.813186813386065,"None",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.267535302898458,4
"51512",1474.5,10,453.5,10.33333333,74,463.65,12,4027,341,18,3636,41.0625,60.97,304,351,1323,1123.4,406,363.6,1036,325,"BA","N","C","CENTRAL/SOUTH TEXAS AREA","N","WCMB","U","U","1","129.9899902","3","3",0,"SANAUS512",3.666666667,11234,184.43,184.43,18.44,1074347,"0",0.866096866096866,"None",0.222645448137505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"High",0.341921285296982,4
"51779",57.5,10,-11.5,0.666666667,5,28.89,12,349,338,5.666666667,349,0.225,10.225,20,31.66666667,61,58.55,29,31.73,61,32,"BA","N","C","ATLANTIC SOUTH AREA","R","WC","M","N","1","9.989997864","3","3",0,"AIRAUG706",0.666666667,644,145.28,85.29,7.75,1074832,"0",0.631578947301939,"Senior",0.00154873348017621,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.300811859456148,4
"52042",346,43.78,-239,1.333333333,9,248.43,8,584,228,2.666666667,481,0,36.8325,26.66666667,32.66666667,426,795.17,50,80.17,795,80,"AA","N","T","SOUTHWEST AREA","N","WCMB","M","S","1","149.9899902","3","3",0,"PHXSCO480",1.333333333,4771,373.16,262.6,43.77,1075351,"0",0.816326530630987,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.25205012181414,4
"52043",96.5,10,40.5,1.666666667,2,51.08,8,219,228,3.666666667,199,0,10.09,25.33333333,33.33333333,83,69,35,33.17,69,33,"A","N","C","DALLAS AREA","N","WC","M","N","1","29.98999023","4","4",0,"DALDAL214",0.666666667,414,105.48,60.9,10.15,1075352,"0",0.759999999976,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.239408758423988,5
"52117",146.75,10,131.25,9.333333333,24,14.21,10,355,289,1.333333333,355,0,10.2475,36.66666667,56.33333333,103,167.88,45,44.38,153,49,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","U","1","79.98999023","4","4",0,"APCSIL301",5.666666667,1343,175.71,175.71,21.96,1075503,"0",0.650887574062183,"Senior",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.250348811467329,5
"52206",1264.75,52.49,-412.75,16.33333333,25,862.55,7,1870,139,17.33333333,1831,36.925,74.7325,160,241,1402,1120.67,325,305.17,1121,305,"AA","N","C","CALIFORNIA NORTH AREA","R","WCMB","U","H","2","79.98999023","3","7",0,"SFROAK510",15,6724,548.38,477.57,79.6,1075697,"0",0.663900414937759,"None",0.0673346949195813,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.362949004220073,4
"52367",652.25,44.99,-349.25,35,35,475.3,9,1061,287,10,1061,0,34.99,74.66666667,126.6666667,769,758.25,132,132.63,856,138,"AA","N","C","SOUTHWEST AREA","N","WCMB","S","S","1","79.98999023","3","3",0,"NMXALB505",23.33333333,6066,349.04,284.06,35.51,1076035,"0",0.589473684081718,"Senior",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.286602398724521,4
"52451",63.5,10,-42.5,4.333333333,19,28.69,9,209,287,2.333333333,208,6.63,19.0675,13,21,78,56.38,32,26,52,24,"AA","N","C","CHICAGO AREA","N","WCMB","U","N","1","99.98999023","3","3",0,"CHILAG708",0.333333333,451,159.52,119.53,14.94,1076205,"0",0.619047619047619,"None",0.041562186559679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.311683146318453,4
"52452",64.5,69.99,-16.5,3,7,19.16,11,308,333,0.666666667,308,0,61.4125,35,46.66666667,70,62.3,36,30.8,80,38,"AA","N","C","NORTH FLORIDA AREA","N","WCMB","M","I","1","149.9899902","3","3",0,"MIAFTM941",0.333333333,623,851.45,771.47,77.15,1076206,"0",0.749999999946429,"Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Low",0.306976222443627,4
"52518",236.75,62.05,-58.75,5.666666667,15,161.24,9,474,286,7.333333333,468,0.875,58.285,34,47,256,174.38,80,58.5,184,60,"K","N","T","LOS ANGELES AREA","N","WCMB","S","M","1","129.9899902","3","3",0,"LAXSMN310",5.333333333,1395,611.38,556.4,69.55,1076343,"0",0.723404255319149,"Senior",0.00143118845889627,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Low",0.243633001306807,4
"52614",176,44.99,-9,2.333333333,11,31.53,9,403,284,7.666666667,400,0,34.99,39.66666667,50.66666667,179,188.25,53,50,156,48,"AA","N","C","CENTRAL/SOUTH TEXAS AREA","N","WCMB","M","G","1","149.9899902","3","3",0,"SANAUS512",0.333333333,1506,303.64,288.66,36.08,1076551,"0",0.782894736856388,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.250220588155308,4
"52680",71.5,39.99,0.5,1,6,24.4,7,196,222,0,193,0,30.5075,29.33333333,34.33333333,71,61.83,31,32.17,62,32,"AA","N","T","NEW ENGLAND AREA","N","WCMB","M","F","1","79.98999023","3","3",0,"NNYSYR315",1,371,216.59,186.6,31.1,1076698,"0",0.854368932024696,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.260865365709755,4
"52737",139,69.99,-15,2.666666667,9,7.25,7,403,205,2.666666667,401,0.0975,61.1225,44.33333333,60,144,128.67,71,66.83,129,67,"AA","N","C","SOUTHWEST AREA","N","WCMB","U","U","2","199.9899902","3","3",0,"NEVENC760",2.333333333,772,448.38,366.73,61.12,1076809,"0",0.738888888833333,"Senior",0.00021744948481199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Low",0.23715529897041,4
"52744",37.75,10,-9.75,2.333333333,10,14.48,11,146,330,1.666666667,128,0,10.4075,17.66666667,26.33333333,41,32.67,18,14.22,34,15,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","N","1","149.9899902","3","5",0,"APCBAL410",1.333333333,294,141.71,92.35,10.26,1076827,"0",0.670886076160872,"Mid-Aged",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.294322089419435,4
"52958",290.75,10,-96.75,43.66666667,16,16.42,9,1595,68,4,1588,4.5625,40.4,138,202.6666667,323,312.88,206,198.5,314,195,"AA","N","C","CHICAGO AREA","R","WCMB","M","U","2","99.98999023","3","3",0,"CHINBK847",4,2503,207.45,207.45,25.93,1077250,"0",0.680921052519585,"Senior",0.0219932513858761,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.317963590512793,4
"53397",27,10,-11,0,9,10.39,13,155,385,0.333333333,155,0.2125,10.46,7.666666667,8.666666667,31,29.5,13,12.92,30,13,"AA","N","T","LOS ANGELES AREA","N","WCMB","S","M","1","99.98999023","3","3",0,"LAXCUL310",0,354,168.2,128.03,10.67,1078154,"0",0.884615384619823,"Mid-Aged",0.00126337693222354,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.25667582608184,4
"53423",718.75,59.99,30.25,4.666666667,15,39.63,11,4122,315,28,4120,0,56.465,163.3333333,224.3333333,709,1051.9,288,412,1156,440,"K","N","C","ATLANTIC SOUTH AREA","N","WCMB","S","M","2","149.9899902","3","3",0,"AIRGRE864",4.333333333,10519,1045.21,993.92,99.39,1078203,"0",0.728083209469255,"Senior",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.251176708254181,4
"53476",104.5,10,-10.5,6.333333333,3,21.51,9,163,277,6,157,2.985,13.2325,22.66666667,32.66666667,108,53.75,36,19.63,68,24,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","U","1","99.98999023","3","3",0,"NCRPOR757",1,430,234.08,90.53,11.32,1078316,"0",0.693877551051645,"Senior",0.0127520505809979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.236685126779475,4
"53529",105,39.99,-64,0.666666667,0,17.87,7,423,107,8.666666667,423,0,30.2975,24,31.33333333,126,132.83,65,70.5,133,71,"AA","N","C","SOUTHWEST AREA","N","WCMB","U","H","3","129.9899902","3","3",0,"NMXELP915",0.666666667,797,162.42,162.42,27.07,1078407,"0",0.765957446889996,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Low",0.249834654288262,4
"53535",523,44.99,-253,1.666666667,18,247.43,9,1191,277,7.666666667,1136,30.1,65.745,104.3333333,135,607,553,189,162.29,578,170,"AA","N","T","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","S","N","1","149.9899902","3","3",0,"SEWROS541",1.666666667,3871,566.11,469.47,67.07,1078417,"0",0.772839505925926,"Senior",0.0531698786454929,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.318607089680483,4
"53601",85,10,33,1.333333333,9,9.47,10,571,40,5.333333333,529,0.8125,11.5475,47,63.33333333,74,94.63,53,66.13,112,78,"B","N","C","OHIO AREA","R","WCMB","U","U","2","29.98999023","3","3",0,"OHICOL614",0.333333333,757,153.86,96.76,12.1,1078547,"0",0.742105263196953,"Senior",0.00528077473027427,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.240086531999848,4
"53742",260.5,10,0.5,7.333333333,12,36.99,11,782,27,7,782,4.935,15.64,70.33333333,114.6666667,260,211.7,101,78.2,271,94,"AA","N","T","HOUSTON AREA","N","WCMB","M","I","2","149.9899902","3","3",0,"NOLKEN504",6,2117,112.58,112.58,11.26,1078805,"0",0.61337209281588,"Senior",0.0438354947592823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.305423458061704,4
"53963",109.5,9.8375,44.5,7.333333333,1,106.62,7,244,212,2.333333333,186,65.0975,75.4025,49.33333333,84.33333333,95,69.4,49,37.2,1688.485,610.5087,"A","N","C","NEW YORK CITY AREA","N","WCMB","U","D","1","99.98999023","3","3",0,"NYCBRO917",6.666666667,347,337.38,249.28,49.86,1079235,"0",0.584980237137746,"Senior",0.192950085956488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.506876787898385,4
"54087",12.75,17.5,16.25,3,2,3.6,7,123,9,0,123,0,18.05,2.333333333,5.333333333,7,80.83,4,20.5,81,21,"AA","N","C","OHIO AREA","N","WCMB","M","N","2","199.9899902","5","5",0,"INHSBN219",0,485,172.91,122.74,20.46,1079470,"0",0.437499999964844,"Mid-Aged",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"Low",0.266602039952499,6
"54140",351.5,10,140.5,12.66666667,4,16.38,13,1334,376,0.666666667,1226,0,11.485,101.3333333,133,305,316.55,121,111.45,308,114,"A","N","C","ATLANTIC SOUTH AREA","R","WCMB","B","U","2","39.98999023","3","3",0,"NCRGRE336",10.66666667,3482,201.45,121.16,11.01,1079602,"0",0.761904761654135,"None",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.33735086419774,4
"54270",52,69.99,32,2.333333333,13,6.34,9,356,271,0.333333333,279,0,59.99,17.66666667,25,41,106.71,23,39.86,63,26,"BA","N","C","GREAT LAKES AREA","N","WCMB","M","I","1","149.9899902","3","3",0,"PITNEW412",0.666666667,747,586.25,434.12,62.02,1079859,"0",0.7066666668,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.264156281433823,4
"54350",105.5,10,32.5,3.333333333,4,26.61,13,722,378,1,722,0,15.12,20.66666667,29,95,199.83,31,60.17,131,43,"AA","N","C","GREAT LAKES AREA","N","WCMB","M","N","1","79.98999023","3","3",0,"PITNEW412",3.333333333,2398,297.39,155.19,12.93,1080011,"0",0.712643678275862,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.263652684116693,4
"54358",419.75,10,127.25,34.66666667,10,19.44,13,2278,378,16.33333333,2071,6.75,23.2825,120.6666667,172.3333333,377,295,224,188.27,353,214,"BA","N","C","HOUSTON AREA","N","WCMB","A","N","1","59.98999023","4","4",0,"HOUSPR832",29,3245,209.35,155.41,14.13,1080022,"0",0.700193423926536,"Senior",0.0322426558395032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.309345478753154,5
"54376",523.75,59.99,-100.75,16,0,57.96,13,1889,378,6,1842,25.1925,82.48,161.3333333,204.6666667,557,598.82,150,167.45,620,172,"AA","N","C","CALIFORNIA NORTH AREA","N","WCMB","U","U","1","129.9899902","3","3",0,"SFRPAL650",14,6587,963.35,838.15,76.2,1080056,"0",0.788273615343929,"None",0.0261509316447812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.253272829358934,4
"54380",77.75,91.4475,24.25,2.333333333,9,54.08,7,187,209,1,183,1.5,81.1075,17,22.66666667,70,70.17,25,30.5,70,31,"AA","N","T","ATLANTIC SOUTH AREA","N","WCMB","M","I","1","149.9899902","5","6",0,"AIRASH828",2.333333333,421,456.51,426.19,71.03,1080067,"0",0.749999999889706,"Senior",0.00328579877768285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Low",0.242586653520849,6
"54424",651.75,42.53,186.25,14.33333333,17,557.34,9,982,271,7,946,0.2625,37.7925,112,139.3333333,590,340.29,204,135.14,387,151,"A","N","R","DALLAS AREA","N","WCMB","M","N","1","149.9899902","3","3",0,"DALDAL214",9,2382,425.49,253.66,36.24,1080154,"0",0.803827751388476,"Senior",0.000616935768173165,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.239576311469196,4
"54527",598,69.99,-118,25.66666667,28,125.26,7,1034,208,18.33333333,1033,29.925,91.725,126.3333333,169,637,478,233,172.17,478,172,"BA","N","T","ATLANTIC SOUTH AREA","N","WCMB","U","U","1","99.98999023","3","3",0,"ATLNOR678",13.33333333,2868,581.48,500.6,83.43,1080337,"0",0.747534516568047,"None",0.0514635069133934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.285959634639092,4
