"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"58202",302.5,33.935,39.5,8.666666667,27,167.15,12,3039,352,2.666666667,3024,0,29.7,91.66666667,119.3333333,289,653.64,138,274.91,493,208,"AA","N","T","GREAT LAKES AREA","N","WCMB","U","N","1","149.9899902","1","1",0,"NNYROC716",8,7190,628.5,588.12,53.47,1087121,"0",0.768156424823507,"None",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.26083322784781,2
"58354",77.5,29.99,-71.5,5,12,35.75,10,325,289,0,325,0.0975,30.335,23.66666667,29.33333333,101,77.78,45,36.11,85,40,"AA","N","R","ATLANTIC SOUTH AREA","N","WCMB","U","N","1","29.98999023","1","1",0,"NCRWIN336",0,700,356.69,256.27,28.47,1087392,"0",0.806818182023502,"Young",0.000273346603493229,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.286766987256365,2
"58362",387,13.33,-387,5.666666667,1,119.98,12,1635,350,0.666666667,1635,16.4,67.725,128.6666667,164.6666667,516,585.36,123,148.64,499,137,"AA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WC","B","N","1","29.98999023","1","1",0,"DENDEN303",5.666666667,6439,710.49,644.88,58.63,1087402,"0",0.781376518262879,"Senior",0.023082661261946,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.330898463523165,2
"58377",1818.75,62.4425,263.25,46.66666667,44,120.03,10,8106,289,40,7650,88.4475,137.0075,673.3333333,959.3333333,1731,1794.25,948,956.25,1879,997,"Z4","Y","T","LOS ANGELES AREA","N","WCMB","U","H","1","79.98999023","1","2",0,"LAXMON323",41.66666667,14354,1028.17,863.28,107.91,1087429,"0",0.701876302977828,"None",0.0860241983329605,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Very High",0.241040138666054,2
"58381",1235.75,59.49,-193.75,15.33333333,4,576.34,12,1779,350,2,1779,53.4875,109.2175,197,251.6666667,1300,782.36,232,161.73,896,174,"AA","N","R","ATLANTIC SOUTH AREA","N","WCMB","M","N","1","99.98999023","1","1",0,"NCROXF919",11.66666667,8606,1084.97,904.1,82.19,1087436,"0",0.782781456849963,"Senior",0.0492985981179203,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.263585218117877,2
"58389",351.25,45.61,44.75,16.33333333,53,59.24,10,1309,248,9.666666667,1308,16.2975,61.5825,107,137,336,295.44,165,145.33,294,141,"EA","Y","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","U","N","2","99.98999023","1","1",0,"SEATAC253",15,2659,634.96,550.08,61.12,1087451,"0",0.781021897810219,"Senior",0.0256669711477888,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.259317463121655,2
"58427",71,10,16,0.333333333,10,25.54,10,152,288,1.333333333,142,0.225,10.225,13,14.33333333,66,61.13,14,17.75,54,18,"AA","N","C","CHICAGO AREA","N","WC","B","G","1","29.98999023","2","2",0,"CHICHI312",0.333333333,489,131.46,83.54,10.44,1087523,"0",0.906976744396971,"Young",0.00171154723870379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.296792830038206,3
"58480",3.25,29.99,-3.25,0.333333333,0,0,12,11,348,0,11,0,19.99,0,0.333333333,4,1.9,2,1.1,2,1,"A","N","R","TENNESSEE AREA","N","WC","M","N","1","29.98999023","2","2",0,"LOULEX606",0,19,264.45,200.98,20.1,1087621,"0",0,"Mid-Aged",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.337563462972663,3
"58484",744.25,24.4975,-744.25,13,192,814.59,10,4593,287,45.66666667,4567,18.3,33.2925,192.6666667,218.6666667,992,1425.56,411,507.44,1285,460,"ZA","Y","C","NEW YORK CITY AREA","N","WCMB","U","H","1","129.9899902","1","1",0,"NYCMAN917",12,12830,611.17,530.29,58.92,1087628,"0",0.881097560993735,"None",0.0299425691706072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"High",0.283793778494842,2
"58516",373.25,69.99,82.75,7,12,152.52,10,686,286,1.333333333,640,1.5,63.25,68,82.66666667,346,308.25,88,80,315,84,"ZA","N","C","GREAT LAKES AREA","N","WCMB","M","F","1","149.9899902","2","2",0,"DETROS810",6.666666667,2466,626.5,525.8,65.73,1087686,"0",0.822580645128122,"Senior",0.00239425379090184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.241281643539327,3
"58517",120,10,-16,4,7,23.45,12,624,347,0.666666667,624,0,17.295,19.33333333,44.66666667,125,139.73,49,56.73,89,36,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","J","1","79.98999023","3","3",0,"APCWAS202",3.333333333,1537,234.83,194.66,17.7,1087687,"0",0.432835820788594,"Senior",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.298489482012085,4
"58558",84.5,44.99,-31.5,0.666666667,3,14.56,12,514,154,0,484,0,39.0875,34,37.33333333,95,93.6,48,48.4,81,43,"AA","N","T","SOUTHWEST AREA","R","WCMB","M","S","2","79.98999023","1","4",0,"PHXSCO480",0.666666667,936,412.51,392.48,39.25,1087760,"0",0.910714285795599,"Senior",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.275861810464617,2
"58600",130.5,59.99,12.5,3.333333333,17,27.08,10,705,64,4.333333333,661,0,85.385,37.66666667,48.33333333,126,165.88,64,82.63,150,72,"AA","N","T","NORTH FLORIDA AREA","R","WCMB","M","N","3","129.9899902","1","2",0,"FLNLEE352",0.666666667,1327,657.75,577.31,72.16,1087819,"0",0.779310344950297,"Senior",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Low",0.265366368363816,2
"58616",443.5,10,73.5,11,21,175.44,10,1046,263,12.66666667,1039,17.2,33.2975,101.3333333,134.3333333,419,325.56,146,115.44,360,127,"BA","N","R","TENNESSEE AREA","N","WCMB","B","N","2","199.9899902","2","2",0,"NSHSPR615",6.666666667,2930,258.34,218.17,24.24,1087846,"0",0.754342431700829,"None",0.0665789269954324,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"Medium",0.279371154926013,3
"58618",21,44.99,-12,3.666666667,0,11.39,12,83,345,0,80,0,34.99,7,17.66666667,25,16.73,11,7.27,20,8,"AA","N","R","NORTH FLORIDA AREA","N","WCMB","U","O","1","199.9899902","1","1",0,"FLNKIS407",2.333333333,184,453.02,387.41,35.22,1087848,"0",0.39622641501958,"Mid-Aged",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Low",0.284220171482487,2
"58641",145.5,69.99,-63.5,1.666666667,1,7.1,10,497,284,0,487,0,49.99,31.33333333,47.33333333,167,186.33,51,54.11,159,54,"AA","N","R","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","S","H","1","129.9899902","1","1",0,"SEALVW360",1.666666667,1677,534.39,453.51,50.39,1087896,"0",0.661971830962111,"Senior",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Low",0.266880599285683,2
"58666",430.5,44.99,50.5,2,12,115.72,10,1022,283,8.666666667,762,8.8,44.285,96.33333333,124.3333333,414,276.88,142,95.25,330,115,"EA","N","C","SOUTHWEST AREA","R","WCMB","U","H","1","9.989997864","1","2",0,"NMXLUB806",1.333333333,2215,416.23,239.89,29.99,1087936,"0",0.774798927794852,"None",0.0211421569805156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.285801096971481,2
"58691",322.25,44.99,1.75,5.333333333,29,116.3,10,1030,282,10.66666667,920,0,34.99,125.6666667,154,322,327.63,141,115,349,134,"AA","N","T","LOS ANGELES AREA","R","WCMB","M","J","1","39.98999023","1","2",0,"LAXSAN714",4.333333333,2621,354.04,281.81,35.23,1087986,"0",0.816017316233766,"Senior",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.303555187615977,2
"58724",110.25,54.74,-33.25,11.33333333,20,23.17,10,2058,282,2,2033,0,56.09,41.66666667,56,121,553.33,63,225.89,279,117,"AA","N","C","NEW ENGLAND AREA","N","WCMB","S","I","1","79.98999023","1","1",0,"HARWAT203",11,4980,722.91,616.67,68.52,1088045,"0",0.744047619107143,"Young",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.293853880957019,2
"58734",120.25,6.29,-115.25,8.666666667,7,66,12,375,343,3,373,3.9375,12.7425,43.66666667,58.66666667,159,84.64,50,33.91,112,39,"AA","N","C","CHICAGO AREA","N","WCMB","U","N","1","129.9899902","2","2",0,"CHIRCK815",5,931,282.54,202.38,18.4,1088066,"0",0.744318181832709,"None",0.0139360798471013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Low",0.255230081308973,3
"58741",736.75,84.99,-234.75,41.33333333,31,122.76,10,2542,141,15.33333333,2217,0,78.8275,183.6666667,242,815,919.38,285,277.13,848,268,"A","N","C","NORTH FLORIDA AREA","N","WCMB","U","U","2","199.9899902","2","4",0,"FLNWNP407",37.66666667,7355,1024.59,807.49,100.94,1088077,"0",0.758953168181818,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"High",0.248884531669639,3
"58748",915.75,99.99,-506.75,20.33333333,21,128.96,10,2009,281,2.333333333,1937,18.2,127.1725,128.6666667,202.6666667,1085,1022.25,257,242.13,1127,271,"A","N","T","NEW ENGLAND AREA","N","WCMB","U","I","1","199.9899902","1","2",0,"BOSPRO401",18.33333333,8178,1216.56,1076.99,134.62,1088094,"0",0.634868421112686,"Senior",0.0149602156901427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"High",0.278710108749219,2
"58750",1238.5,52.49,-366.5,21.33333333,9,913.12,10,3516,281,29,3509,0.2,50.19,250,345.6666667,1361,923.22,429,389.89,1116,414,"BA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WC","A","H","1","29.98999023","3","3",0,"SANMCA210",4.666666667,8309,558.51,472.63,52.51,1088096,"0",0.723240115648675,"Senior",0.000358095647347407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.24089436299763,4
"58759",95.75,19.99,12.25,2.333333333,15,11.65,10,489,281,2.333333333,479,21.1,41.625,55,71.33333333,92,84.33,60,53.22,95,57,"BA","N","C","PHILADELPHIA AREA","N","WCMB","M","N","1","59.98999023","1","1",0,"PHIPHI215",2,759,391.67,336.33,37.37,1088114,"0",0.771028037419207,"Senior",0.0538718819414303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.264900456916741,2
"58777",1183.5,58.5375,815.5,10,131,626.22,10,3917,61,67,3900,78.525,147.3,232.6666667,289,912,900.78,416,433.33,808,393,"BA","N","C","CENTRAL/SOUTH TEXAS AREA","R","WCMB","U","H","2","79.98999023","1","1",0,"SANSAN210",1.333333333,8107,954.51,868.63,96.51,1088141,"0",0.805074971280277,"None",0.0822673413583933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.276060922893931,2
"58781",944.5,33.7,-139.5,23.33333333,15,186.56,12,2364,342,39,2364,35.3,66.5,151.6666667,201.3333333,991,764.55,283,214.91,909,246,"AA","N","R","ATLANTIC SOUTH AREA","N","WCMB","U","N","1","129.9899902","1","1",0,"NCRSAL704",15,8410,674.01,603.4,54.85,1088146,"0",0.753311258568429,"None",0.0523731101912435,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"High",0.243790059485652,2
"58785",131,44.99,101,3.666666667,6,22.55,10,377,281,0,342,0,34.99,27.33333333,53,97,98.5,39,42.75,96,39,"AA","N","C","SOUTHWEST AREA","N","WCMB","M","O","1","199.9899902","3","3",0,"NEVSDG619",3.666666667,788,383.08,282.59,35.32,1088151,"0",0.515723270377358,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"Low",0.247888928686668,4
"58817",735,42.53,-29,6,21,176.25,10,1611,156,11.33333333,1582,60,76.7775,174,206.3333333,745,565.22,220,175.78,666,194,"AA","N","C","ATLANTIC SOUTH AREA","N","WCMB","U","N","2","129.9899902","1","1",0,"ATLATL678",4.333333333,5087,619.84,549.23,61.03,1088199,"0",0.843295638262245,"Young",0.096799173980382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"High",0.287319664056707,2
"58908",505,69.99,62,30.33333333,4,47.08,12,1495,339,8.333333333,1493,19.9,73.89,85.33333333,137,484,349.27,143,135.73,391,135,"BA","N","R","ATLANTIC SOUTH AREA","N","WCMB","U","Z","1","149.9899902","2","2",0,"AIRORA803",27.66666667,3842,717.36,631.48,57.41,1088371,"0",0.62287104620438,"Senior",0.0277406044384967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.24497261950684,3
"58912",1611.25,59.99,-862.25,33.33333333,24,1125.94,10,3296,272,54,3169,60.6,112.21,202,322.3333333,1899,1291.38,472,396.13,1496,423,"U","N","C","OHIO AREA","R","WCMB","U","H","2","29.98999023","2","2",0,"INDIND317",11.33333333,10331,811.42,663.62,82.95,1088375,"0",0.626680455080319,"None",0.0746838875058539,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Very High",0.393561213834133,3
"58941",662,10,24,6,2,94.75,12,2397,339,56.33333333,2294,25.8,36.0475,150,209.3333333,654,369.5,372,229.4,469,280,"AA","N","C","OHIO AREA","N","WCMB","M","O","1","129.9899902","2","2",0,"OHICOL614",4.333333333,3695,239.19,181.13,18.11,1088427,"0",0.716560509668242,"Senior",0.107864041138844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"High",0.254083805540013,3
"58942",679.25,63.62,-29.25,11.66666667,40,34.77,12,3363,13,3.333333333,2891,17.3,69.9675,182.6666667,214,689,676.4,276,289.1,678,289,"CA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","S","N","2","59.98999023","1","2",0,"SEAPOR503",11.66666667,6764,888.87,773.04,77.3,1088428,"1",0.853582554672897,"Senior",0.0194629135869137,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.350541364801551,2
"59019",747,69.99,20,17.66666667,41,78.81,10,2319,267,4.666666667,2304,24.4,79.34,165.3333333,261.6666667,740,1234.38,238,288,1156,305,"AA","N","T","MIDWEST AREA","N","WCMB","U","S","2","199.9899902","1","1",0,"STLJOS816",11.66666667,9875,695.13,609.25,76.16,1088566,"0",0.631847133550083,"None",0.0351013479493044,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"High",0.247381839935671,2
"59027",151.5,37.3675,298.5,2,10,8.04,10,1349,276,0.666666667,1055,2.3,36.415,27,33.33333333,52,245,33,131.88,133,74,"BA","N","C","LOS ANGELES AREA","N","WCMB","A","U","1","129.9899902","2","2",0,"LAXONT909",1.666666667,1960,521.62,362.32,45.29,1088583,"0",0.810000000081,"Young",0.00440934013266362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"Low",0.249915810907639,3
"59046",1725,179.99,-590,12,40,186.93,12,4509,243,5.666666667,4317,0,179.87,401,629.6666667,1922,1954.3,423,431.7,2357,470,"AA","N","T","GREAT LAKES AREA","N","WCMB","U","G","3","149.9899902","1","2",0,"DETSOU248",11.33333333,19543,2061.11,1751.99,175.2,1088622,"0",0.636844891443259,"None",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Very High",0.269582476171393,2
"59048",190.25,44.99,228.75,3.333333333,1,34.38,12,391,336,0,361,0,48.7575,21.66666667,31.66666667,114,105,41,36.1,103,36,"AA","N","R","PHILADELPHIA AREA","N","WCMB","M","S","1","79.98999023","2","2",0,"PHIELK443",2.666666667,1050,501.32,394.59,39.46,1088624,"0",0.68421052634903,"Senior",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.267459288314756,3
"59053",1635.75,80.3825,1460.25,25.33333333,40,1493.25,10,3489,97,4.333333333,3442,7,137.73,307.3333333,432.3333333,1149,1587.25,294,430.25,1523,392,"AA","N","T","HOUSTON AREA","R","WCMB","S","S","2","99.98999023","2","2",0,"HOUHOU281",15.33333333,12698,1097.61,971.11,121.39,1088635,"0",0.710871241303845,"Young",0.00637749291642751,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Very High",0.267660584466221,3
"59056",1155.25,59.99,356.75,11,58,469.83,10,1362,275,26,1314,53.6,106.065,115.6666667,170,1036,852.63,175,164.25,976,180,"AA","N","C","NORTH FLORIDA AREA","N","WC","U","H","1","79.98999023","1","2",0,"FLNWNP407",8.333333333,6821,626.13,530.4,66.3,1088641,"0",0.680392157058823,"None",0.0856052257518407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.296243779412876,2
"59095",153.75,44.99,-93.75,1,1,152.26,10,331,274,0,331,0,35.2375,33.66666667,46.33333333,185,177,44,41.38,128,37,"AA","N","C","DALLAS AREA","N","WCMB","U","F","1","79.98999023","1","1",0,"DALFTW817",0.666666667,1416,354.2,283.59,35.45,1088718,"0",0.726618705160188,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.237875044893723,2
"59118",224.25,10,-100.25,4.333333333,6,38.12,10,778,274,15.66666667,743,0,10,70.33333333,90,258,220,101,92.88,210,89,"AA","N","C","NEW ENGLAND AREA","N","WCMB","U","O","1","59.98999023","2","4",0,"BOSBOS781",3,1760,98.05,82.94,10.37,1088764,"0",0.781481481444445,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.259940648165034,3
"59170",608,44.99,188,23.66666667,10,109.75,11,1639,209,3.333333333,1487,3.675,28.605,101.6666667,170.3333333,545,766,119,148.7,538,132,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","G","1","99.98999023","2","2",0,"NCRVIR757",8.666666667,7660,630.11,478.72,47.87,1088864,"1",0.596868884852616,"Senior",0.00583231499262034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.345574931188793,3
"59183",1645,69.99,545,29.33333333,3,308.78,11,2600,333,1.333333333,2599,79.6,132.41,238,349,1463,1197.2,290,259.9,1257,265,"BA","N","C","SOUTH FLORIDA AREA","N","WCMB","U","H","1","129.9899902","1","1",0,"MIAMIA305",21.33333333,11972,1222.2,1136.32,113.63,1088890,"0",0.681948424068768,"Senior",0.0651284568810342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Very High",0.258917784132168,2
"59202",87.5,44.99,37.5,0.666666667,3,17.18,11,435,333,0.666666667,435,0,35.2375,24.33333333,29,75,75.9,34,43.5,83,45,"CA","Y","C","SOUTH FLORIDA AREA","N","WCMB","B","H","1","149.9899902","1","1",0,"MIAMIA305",0.333333333,759,428.49,357.88,35.79,1088927,"0",0.839080459655172,"Young",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.23609577928553,2
"59319",106.25,10,75.75,0.666666667,1,20.23,11,191,331,0,186,0,14,8.666666667,13.33333333,81,115.4,12,18.6,115,18,"AA","N","C","SOUTHWEST AREA","N","WCMB","M","G","1","129.9899902","2","2",0,"NMXALB505",0,1154,206.71,161.54,16.15,1089153,"0",0.6500000001875,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Low",0.267069205760706,3
"59411",35.5,10,-14.5,1.333333333,10,13.96,11,521,329,3.333333333,521,0,10.2475,20,23,40,139.5,17,52.1,25,11,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","B","G","1","99.98999023","2","2",0,"APCWAS202",1.333333333,1395,151.05,105.88,10.59,1089354,"0",0.869565217391304,"None",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.242150072040758,3
"59413",115.25,10,-16.25,2.666666667,16,26.22,11,447,329,9.333333333,447,4.5425,17.5625,57.66666667,66.66666667,121,72.56,77,49.67,94,62,"V1","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","S","M","1","149.9899902","2","5",0,"APCSIL301",2.666666667,653,171.25,116.99,13,1089357,"0",0.86500000000675,"Senior",0.0265255474452555,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.28654020062062,3
"59442",14.25,9.79,-14.25,0,0,0,11,1283,328,0,1241,0,9.79,0,0.666666667,19,344.1,8,124.1,170,78,"A","N","C","NEW YORK CITY AREA","N","WCMB","U","O","1","129.9899902","1","3",0,"NYCQUE917",0,3441,572.49,476.5,47.65,1089411,"0",0,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Low",0.385498373436875,2
"59455",8,10,-6,0,0,0.69,11,62,328,0,47,0,10.495,1.333333333,3.333333333,10,9.5,6,4.7,7,4,"BA","N","T","DC/MARYLAND/VIRGINIA AREA","N","WCMB","S","S","1","149.9899902","3","3",0,"SHEWIN540",0,95,154,102.52,10.25,1089430,"0",0.39999999994,"Young",0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Low",0.310432016875605,4
"59483",340.75,69.99,34.25,8.666666667,4,34.35,11,1404,326,1,1404,0,50.2375,97.33333333,127.3333333,329,351.9,135,140.4,347,140,"AA","N","R","GREAT LAKES AREA","N","WCMB","M","G","1","149.9899902","1","1",0,"PITBUT412",7,3519,630.38,544.5,54.45,1089484,"0",0.764397905933088,"Senior",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.250571283844357,2
"59514",426,48.605,359,2.666666667,12,56.53,11,1639,325,23,1639,11.7,36.88,36.33333333,44,306,445.4,105,163.9,430,162,"BA","N","R","MIDWEST AREA","N","WCMB","U","N","2","149.9899902","2","2",0,"MINMIN612",1.333333333,4454,511.29,475.94,47.59,1089534,"0",0.825757575681818,"None",0.022883295194508,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.242595154919392,3
"59566",432.5,69.99,-165.5,7.333333333,1,2.14,11,1808,319,49.66666667,1757,0.6,66.9375,129.6666667,183,488,310,241,175.7,315,160,"BA","N","C","HOUSTON AREA","N","WCMB","M","H","2","149.9899902","5","5",0,"HOUHOU281",3.333333333,3100,757.74,653.48,65.35,1089622,"0",0.708561020218579,"Senior",0.000791828331617705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Medium",0.325147262405119,6
"59626",258.75,29.99,70.25,1.333333333,12,42.57,11,928,312,10.66666667,921,5.9,40.52,80,108.3333333,235,269,87,92.1,241,81,"AA","N","T","MIDWEST AREA","N","WCMB","A","N","2","129.9899902","1","1",0,"STLCRD618",0.333333333,2690,364.9,329.28,32.93,1089724,"0",0.738461538688757,"Young",0.016168813373527,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.269721258711908,2
