"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"36019",518.5,50,-157.5,7.333333333,4,158.92,20,3565,551,15.33333333,3540,7.8,58.0475,102,134.6666667,571,461.11,226,186.32,504,210,"AA","N","C","SOUTH FLORIDA AREA","N","WCMB","S","U","2","79.98999023","1","1",0,"MIAMIA305",2.666666667,8761,1160.07,1073.18,56.48,1040899,"0",0.757425742386776,"Senior",0.00672373218857483,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.300724440198496,2
"36025",1560.5,50,5.5,5.666666667,19,69.46,18,4188,540,43.66666667,4160,286.425,336.425,175,210.6666667,1559,1063.88,365,244.71,1579,387,"AA","N","C","GREAT LAKES AREA","N","WCMB","U","N","1","59.98999023","1","1",0,"DETDET313",5.666666667,18086,3784.97,3698.08,217.53,1040906,"0",0.830696202400206,"Senior",0.0756743118175309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Very High",0.312460420454481,2
"36027",361,10,50,17,19,62.79,16,1721,478,1.333333333,1686,11.4,22.73,86.66666667,113.3333333,344,375.33,101,112.4,344,85,"AA","N","C","ATLANTIC SOUTH AREA","N","WCMB","U","N","1","79.98999023","2","2",0,"NCRGRE336",4.333333333,5630,660.72,588.13,39.21,1040911,"0",0.764705882607266,"Young",0.0172539048310934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.329973702187211,3
"36038",286,39.98,78,32.33333333,13,17.04,16,2639,477,0,2639,0,41.33,130,185,260,235.33,205,175.93,245,186,"AA","N","C","MIDWEST AREA","R","WC","U","H","2","9.989997864","1","1",0,"MINMIN612",15,3530,694.32,620.22,41.35,1040938,"0",0.702702702702703,"Senior",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.332282691728679,2
"36072",1001.25,59.99,-291.25,17.66666667,52,850.28,16,3201,359,8.666666667,3197,0,50.8375,200.6666667,283.6666667,1098,761.87,278,213.13,1495,300,"AA","N","T","SOUTHWEST AREA","N","WCMB","M","H","2","129.9899902","2","3",0,"NMXDEL830",10,11428,900.25,856.1,57.07,1041034,"0",0.707403055263525,"Young",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,"High",0.375899480413505,3
"36131",1343,59.99,269,19,30,258.16,20,7959,583,19.66666667,7959,43.6,97.55,385.3333333,490.3333333,1253,726.89,701,418.89,1368,778,"CA","N","C","LOS ANGELES AREA","N","WCMB","U","N","1","59.98999023","2","2",0,"LAXBEV310",17,13811,1172.59,1141.56,60.08,1041132,"1",0.785859959196863,"None",0.0371826469610009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.390410846353575,3
"36137",156.25,29.99,-78.25,1,0,63.03,22,1183,644,0,1183,0.375,30.365,26,49.66666667,182,180,45,56.33,203,52,"BA","N","C","SOUTHWEST AREA","N","WCMB","S","H","1","79.98999023","1","2",0,"NMXLAR956",1,3780,730.01,698.99,33.29,1041145,"0",0.523489932850772,"Young",0.000513691593265846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.364012232362487,2
"36148",324.5,38.78,406.5,12.33333333,21,425.8,16,1489,452,14.33333333,1467,14.25,49.03,84,120.6666667,189,216.07,87,104.79,178,83,"AA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","M","H","1","149.9899902","2","2",0,"DENCOL719",1.666666667,3025,660.29,592.57,42.33,1041168,"0",0.696132596492781,"Young",0.0215814263429705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.39564272820484,3
"36156",451.5,44.99,-81.5,5.333333333,10,99.85,16,1207,474,0.333333333,1196,6.825,45.9,83,106.3333333,479,321.36,109,85.43,405,103,"BA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","B","N","1","149.9899902","1","2",0,"DENDEN303",4.333333333,4499,714.84,680.01,48.57,1041183,"0",0.780564263567575,"Young",0.0095475910693302,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.348476270146636,2
"36188",50.75,10,-19.75,0.333333333,0,8.58,22,471,643,0,456,0,11.515,11.66666667,16.66666667,57,82.55,19,22.8,65,19,"AA","N","C","NORTHWEST/ROCKY MOUNTAIN AREA","N","WC","M","N","1","29.98999023","2","2",0,"SEASEA206",0.333333333,1651,471.8,341.81,17.09,1041260,"0",0.70000000006,"Mid-Aged",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.337619320573178,3
"36204",104,36.765,40,6,5,10.75,18,1144,535,0.333333333,1124,4,36.3575,32,63.66666667,91,155.44,45,70.25,94,47,"BA","N","C","NEW ENGLAND AREA","N","WCMB","M","N","1","59.98999023","1","1",0,"BOSNSH603",4.333333333,2487,693.74,659.87,41.24,1041291,"0",0.502617801020805,"Young",0.00576584887710093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.328918697921813,2
"36208",520.5,84.99,-210.5,10,13,51.08,16,2442,473,4.333333333,2310,0,89.1625,86,108.3333333,591,657.29,144,165,580,151,"BA","N","C","SOUTH FLORIDA AREA","N","WCMB","B","N","1","129.9899902","1","2",0,"MIADEL561",6.666666667,9202,1347.27,1198.34,85.6,1041299,"0",0.793846154090414,"Young",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"Medium",0.325254530557017,2
"36213",398.5,104.99,-90.5,6.333333333,9,20.45,20,1920,581,1,1920,0,94.99,76.33333333,88.33333333,429,376.17,101,106.67,344,87,"AA","N","T","NORTHWEST/ROCKY MOUNTAIN AREA","N","WCMB","M","G","1","149.9899902","2","2",0,"DENCOL719",5,6771,2126.42,1826.78,101.49,1041307,"0",0.8641509433911,"Senior",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.326773015996518,3
"36241",0,14.75,0,0,0,60.13,20,9434,266,0,9371,0,14.75,2.666666667,9.333333333,0,670.17,0,520.61,40,23,"D4","N","C","LOS ANGELES AREA","N","WCMB","S","H","2","99.98999023","1","1",0,"LAXDOW562",0,12063,626.62,592.75,32.93,1041361,"0",0.285714285760204,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.318716086162628,2
"36246",814.75,49.99,-162.75,5.333333333,15,102.37,16,7072,156,8.666666667,7022,0.0975,55.4825,201,803.3333333,869,1750.14,328,501.57,944,350,"AA","N","T","DALLAS AREA","N","WCMB","U","B","3","129.9899902","1","2",0,"DALFTW817",2,24502,2049.49,1960.2,140.01,1041373,"0",0.25020746889005,"None",4.75728107968324e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"High",0.352080469414362,2
"36254",55.5,39.99,-21.5,3.666666667,5,6.52,20,1365,578,0.333333333,1296,0,41.97,13.33333333,18.66666667,63,177.22,26,72,44,21,"AA","N","T","NEW ENGLAND AREA","N","WCMB","U","J","2","129.9899902","2","2",0,"HARHAR860",2.333333333,3190,1101.31,1008.32,56.02,1041393,"0",0.714285713979592,"None",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Low",0.359834057645466,3
"36284",83.5,10,-10.5,3.666666667,4,7.84,18,1004,495,1.666666667,999,0,10,39.66666667,47.66666667,87,111.75,51,62.44,79,44,"AA","N","C","CHICAGO AREA","N","WCMB","U","U","2","79.98999023","3","3",0,"CHIPEO309",2.333333333,1788,433.48,354.14,22.13,1041448,"0",0.832167832179569,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.301244154387579,4
"36298",799.5,30,-225.5,15.33333333,32,235.12,20,2991,580,29,2975,6.9125,31.6875,129.3333333,177.6666667,875,768.89,236,165.28,930,219,"CA","N","C","HOUSTON AREA","N","WCMB","A","H","1","79.98999023","2","2",0,"HOUHOU281",9.333333333,13840,690.12,656.62,36.48,1041475,"0",0.727954971533217,"Senior",0.0100163739639483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"High",0.313608192491552,3
"36312",245.75,50,-109.75,14.66666667,15,18.31,22,3904,640,2.666666667,3861,0,55.7925,89.33333333,124.3333333,282,366.55,173,193.05,302,188,"A","N","C","SOUTHWEST AREA","N","WC","B","S","1","29.98999023","3","4",0,"NEVLVS702",14,7331,1331.29,1232.43,61.62,1041503,"0",0.718498659683244,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.326500342867296,4
"36383",309,32.49,90,26,57,107.04,18,1144,532,4.666666667,1136,0,33.0825,141.3333333,213.3333333,279,195.44,130,71,210,92,"M","N","C","CHICAGO AREA","N","WCMB","S","G","1","79.98999023","2","2",0,"CHICHI773",8.333333333,3127,603.72,538.1,33.63,1041666,"0",0.662499999947266,"Senior",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.297278296567339,3
"36385",224,29.99,-18,2.333333333,23,63.77,20,1481,578,4.666666667,1469,7.525,38.2575,83.33333333,134.6666667,230,163.61,114,81.61,199,94,"AA","N","C","NEW YORK CITY AREA","N","WCMB","U","I","1","79.98999023","1","1",0,"NYCBRO917",2.333333333,2945,667.14,604.26,33.57,1041669,"0",0.618811881010195,"None",0.0112794915609917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low",0.299596976171895,2
"36405",148.25,29.99,-116.25,0.333333333,11,54.18,15,706,469,2.333333333,706,13.3,43.2525,23,26.66666667,187,144.36,53,50.43,121,42,"BA","N","R","DC/MARYLAND/VIRGINIA AREA","R","WC","S","G","1","9.989997864","1","1",0,"APCANN443",0.333333333,2021,766.35,639.92,45.71,1041709,"0",0.862499999892188,"Young",0.0173549944542311,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.332170475875488,2
"36407",2835.25,42.765,-2835.25,29.66666667,218,1176.79,19,17294,577,23.66666667,17230,119.9275,210.62,547.6666667,881.3333333,3780,2545.83,1156,957.22,3396,1171,"EA","N","C","NORTH FLORIDA AREA","N","WCMB","U","N","1","79.98999023","2","2",0,"FLNORL407",8.333333333,45825,3824.31,3708.57,206.03,1041716,"0",0.621406959214123,"Senior",0.0313592517342998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Very High",0.616751199920826,3
"36426",145.5,59.99,-111.5,2.333333333,2,19.14,19,1800,577,1,1756,0,50.7325,42,51,183,228.72,64,97.56,221,77,"AA","N","C","NEW YORK CITY AREA","N","WCMB","B","G","1","79.98999023","1","1",0,"NYCBRO917",2,4117,881.24,846.32,47.02,1041758,"0",0.823529411764706,"Young",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Low",0.305242141352492,2
"36430",67.5,30,-11.5,1.333333333,2,3.2,17,717,403,1.666666667,686,0,30.9675,20.66666667,29.66666667,71,72.81,40,42.88,68,39,"A","N","C","NEW YORK CITY AREA","R","WCMB","S","N","2","99.98999023","2","2",0,"NYCBRO917",1.333333333,1165,558.72,490.6,30.66,1041764,"0",0.696629213517233,"Senior",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.301261171805761,3
"36440",138.25,25.155,-44.25,12.33333333,17,3.52,21,1622,330,14.66666667,1620,6,33.8775,55.33333333,67,153,226.05,80,81,191,94,"AA","N","C","NEW YORK CITY AREA","N","WCMB","B","S","2","129.9899902","2","3",0,"NYCMAN917",10.33333333,4521,897.2,685.77,34.29,1041785,"1",0.825870646716418,"Young",0.00668747213553277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,"Low",0.433199895571093,3
"36450",1199.75,79.99,-45.75,30.66666667,4,164.35,17,3882,531,33.33333333,3863,0,236.56,152,197.3333333,1215,1055.69,279,241.44,1251,269,"DA","N","C","SOUTH FLORIDA AREA","N","WCMB","M","N","1","59.98999023","1","1",0,"MIADFD954",16,16891,4604.79,4548.34,284.27,1041799,"0",0.770270270400384,"Senior",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.305070217609915,2
"36465",724,44.99,-33,54.66666667,5,105.88,15,2526,65,0,2506,39.795,95.0725,157.6666667,220.6666667,735,656.57,209,179,716,187,"A","N","T","ATLANTIC SOUTH AREA","R","WCMB","U","S","3","79.98999023","1","1",0,"NCRRAL919",20,9192,1059.05,1001.24,71.52,1041829,"0",0.714501510617145,"Young",0.0375761295500685,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.340835898751152,2
"36469",796.5,44.99,-328.5,18.66666667,32,520.06,17,2373,530,12,2361,3.7625,53.1,159,224.3333333,906,540.5,251,147.56,1120,254,"AA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","A","H","1","79.98999023","1","1",0,"SANMCA210",9,8648,1216.14,1130.45,70.65,1041837,"0",0.708766716301451,"Young",0.00309380498955712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.359987920577495,2
"36472",177,59.99,-9,6.666666667,46,77.8,21,2606,637,23.33333333,2526,0,49.99,64.33333333,102,180,373.05,93,126.3,219,111,"B","N","C","DC/MARYLAND/VIRGINIA AREA","R","WC","U","H","1","9.989997864","2","3",0,"APCSIL301",5.666666667,7461,1131.61,1034.85,51.74,1041843,"0",0.630718954215686,"Senior",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.353019942810572,3
"36489",1527.25,44.99,-48.25,46,11,423.31,15,4207,468,0.666666667,4193,50.1375,96.77,226,304.3333333,1543,1280.5,377,299.5,1439,346,"CA","N","C","DALLAS AREA","N","WC","U","H","1","29.98999023","1","1",0,"DALDAL214",29.66666667,17927,1407.98,1354.44,96.75,1041878,"0",0.742606790880899,"Senior",0.0356095257034901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Very High",0.305246562479913,2
"36507",251,59.99,222,9,42,101.69,17,1938,529,2.333333333,1935,0,50.7325,74.33333333,105.6666667,177,243.13,62,120.94,286,140,"A","N","C","LOS ANGELES AREA","N","WCMB","U","O","1","149.9899902","4","5",0,"LAXANA714",7.333333333,3890,765.79,701.05,43.82,1041937,"0",0.703470031292281,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Medium",0.370998676569279,5
"36515",0.75,6.855,-0.75,0,0,0,19,8979,180,0,8849,0,7.1125,0,1.333333333,1,1058.06,1,491.61,615,237,"B","N","C","NEW YORK CITY AREA","N","WCMB","M","N","3","99.98999023","1","6",0,"NYCNEW973",0,19045,2097.52,1969.76,109.43,1041950,"1",0,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Low",0.542384194089844,2
"36517",256.25,29.99,288.75,11.66666667,16,146.69,15,1462,402,5.333333333,1462,14.4375,49.0475,39.33333333,65.66666667,160,205.21,83,104.43,182,93,"AA","N","C","NEW ENGLAND AREA","N","WCMB","S","G","1","59.98999023","1","1",0,"HARNEW203",9,2873,497.57,480.63,34.33,1041956,"0",0.598984771492437,"Young",0.0290160178467351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Medium",0.315229568090328,2
"36527",199.5,68.2625,-108.5,11.66666667,25,67.45,15,970,312,1,958,10.9875,62.15,78,115.6666667,236,134.93,105,68.43,148,69,"BA","N","T","MIDWEST AREA","N","WCMB","U","N","2","79.98999023","2","2",0,"OKCMAN785",6.666666667,1889,585,548.32,39.17,1041982,"0",0.674351584820072,"Young",0.0187820512820513,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.326945909500697,3
"36543",1240.5,72.4875,555.5,39.33333333,73,251.76,17,5452,62,2,5427,37.625,107.0925,134.3333333,232,1055,1054.94,383,339.19,968,354,"AA","N","C","GREAT LAKES AREA","R","WCMB","M","S","2","99.98999023","1","1",0,"DETDET313",27.66666667,16879,1582.72,1468.05,91.75,1042015,"0",0.579022988362069,"Young",0.0237723665588354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.299372003539403,2
"36550",40.75,30,-9.75,0.333333333,1,55.24,21,505,496,0,501,0,30.2475,22,31,44,59.85,18,25.05,44,20,"AA","N","T","NEW YORK CITY AREA","R","WCMB","M","I","2","79.98999023","2","2",0,"NYCSUF516",0.333333333,1197,637.11,603.24,30.16,1042028,"0",0.709677419354839,"Mid-Aged",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.384263230453935,3
"36556",216,42.49,-100,1.666666667,5,33.49,19,1385,575,0,1365,0,42.49,32.66666667,46.33333333,249,276.22,46,75.83,213,49,"A","N","T","NORTHWEST/ROCKY MOUNTAIN AREA","N","WC","B","S","1","29.98999023","2","2",0,"SEAOLY360",1.666666667,4972,923.27,828.57,46.03,1042038,"0",0.705035971345686,"Senior",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.358502849899498,3
"36557",470.25,10,-290.25,6.333333333,29,78.26,19,2838,574,7.333333333,2823,33.075,44.555,128,154.6666667,567,393.39,210,156.83,499,173,"AA","N","T","ATLANTIC SOUTH AREA","N","WCMB","M","N","1","79.98999023","2","2",0,"ATLANE678",4,7081,716.19,636.85,35.38,1042039,"0",0.827586206718193,"Senior",0.046181879110292,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.347777211582033,3
"36584",205.75,45,-38.75,3.666666667,10,47.15,15,1482,466,13,1482,10.5,55.7,46.66666667,57.66666667,219,196.43,114,105.86,204,104,"AA","N","C","CENTRAL/SOUTH TEXAS AREA","R","WC","A","N","1","9.989997864","2","2",0,"SANSAN210",1,2750,761.52,682.18,48.73,1042091,"0",0.809248554924321,"Young",0.013788213047589,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"Low",0.345862141156433,3
"36629",197.25,15.975,-1.25,23.66666667,9,92.04,19,1657,573,12.66666667,1655,0,17.6,48.66666667,86.66666667,198,163.28,130,91.94,233,140,"AA","N","C","ATLANTIC SOUTH AREA","N","WC","U","O","1","29.98999023","2","2",0,"ATLMAC912",17.33333333,2939,670,629.65,34.98,1042176,"0",0.561538461555325,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.354854303662731,3
"36637",545.5,44.99,80.5,23,11,64.17,17,3226,523,10.33333333,3203,5.6925,40.6825,102,202.3333333,519,334.69,218,200.19,428,208,"ZA","N","C","CALIFORNIA NORTH AREA","N","WCMB","U","U","2","79.98999023","2","2",0,"SFROAK510",20.66666667,5355,907.22,820.78,51.3,1042188,"0",0.504118616228026,"None",0.00627466325698287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.361916982457198,3
"36639",308.5,9.99,-121.5,8.333333333,7,154.57,15,1080,465,1.666666667,1066,0,13.4675,88.33333333,114.6666667,349,355.07,100,76.14,361,93,"AA","N","C","HOUSTON AREA","R","WC","U","U","1","9.989997864","2","2",0,"HOUHOU281",1.666666667,4971,218.97,178.35,12.74,1042190,"0",0.770348836956294,"None",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.318767065341609,3
"36640",401.5,42.0125,-69.5,33.33333333,39,71.22,15,2236,465,17,2123,30.975,49.4675,129.6666667,206,425,246.38,244,163.31,336,204,"A","N","R","CENTRAL/SOUTH TEXAS AREA","R","WC","A","N","1","29.98999023","3","4",0,"SANSAN210",12.66666667,3203,607.23,514.43,39.57,1042191,"0",0.629449838349515,"Senior",0.0510103255767996,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.418522867781043,4
"36658",49,32.49,-47,4,5,2.22,15,635,458,1.333333333,633,0.4375,28.43,17.33333333,22,65,89.64,34,45.21,73,39,"AA","N","R","OHIO AREA","R","WC","M","N","1","9.989997864","2","3",0,"OHINEW740",0,1255,442,377.39,26.96,1042219,"0",0.787878787727273,"Young",0.000989819004524887,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Low",0.344703562809643,3
"36671",1014.5,55.84,-22.5,41.66666667,9,91.68,19,10851,573,20.66666667,10787,18.2,80.28,210.3333333,386.3333333,1022,1114.78,512,599.28,1108,576,"ZA","N","C","NEW YORK CITY AREA","N","WC","U","H","1","79.98999023","1","1",0,"NYCPLS609",30.33333333,20066,2048.72,1938.23,107.68,1042249,"0",0.544434857596586,"None",0.00888359561091804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.339990394134335,2
"36682",390.25,10,-73.25,22.33333333,32,17.92,19,2817,572,5.333333333,2814,34.485,53.975,145.6666667,227.3333333,415,308.72,185,156.33,329,157,"AA","N","T","TENNESSEE AREA","N","WCMB","A","U","1","59.98999023","2","2",0,"ATLKNO423",2,5557,869.21,803.59,44.64,1042274,"0",0.64076246358369,"Senior",0.0396739568113574,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.320212753737698,3
"36727",548,24.1675,-548,3.333333333,85,300.83,19,4061,572,21,4057,45.975,75.6,109.3333333,145.6666667,731,602.44,277,225.39,736,266,"DA","N","C","LOS ANGELES AREA","N","WC","M","H","1","29.98999023","1","1",0,"LAXDOW562",3,10844,1531.05,1449.45,80.53,1042365,"0",0.750572081979274,"Senior",0.030028411874204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Medium",0.383467248383661,2
"36733",417.25,30,306.75,8,100,169.54,19,4280,36,12,4044,24.605,73.075,82.33333333,129,315,423,123,237.88,349,181,"BA","N","C","SOUTH FLORIDA AREA","R","WCMB","B","H","2","99.98999023","1","2",0,"MIAMIA305",3.666666667,7191,816.79,756.23,44.48,1042372,"1",0.638242894031008,"Senior",0.0301240220864604,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Medium",0.525414409340961,2
"36743",156.5,29.99,-37.5,2,4,31.6,15,511,464,0,499,0,22.69,39.66666667,44,169,116.29,49,35.64,156,46,"A","N","C","CALIFORNIA NORTH AREA","R","WC","M","G","1","9.989997864","2","2",0,"SFRSCL408",2,1628,405.82,327.46,23.39,1042387,"0",0.901515151590909,"Senior",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Low",0.302413122386734,3
"36761",1165.5,37.935,-1064.5,30.33333333,79,250.08,15,5863,56,25,5824,60.0725,118.96,314.6666667,445.6666667,1520,878.57,754,416,990,495,"CA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","S","U","3","79.98999023","1","1",0,"APCWAS202",24,12300,1226.03,1165.92,83.28,1042426,"0",0.706058339588178,"Young",0.0489975775470421,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"High",0.299107488944248,2
